118,116.35,119.95,116.3
117.15,116.05,121.95,116
117.7,119.2,121.9,117
117.6,117.6,121.5,117.45
120.55,125.7,125.7,120
121.1,121.3,123.15,118.9
121.3,121.55,124.2,121.25
124.2,124.4,124.9,122
124.4,120.5,125.7,118.65
120.8,116,120.8,116
116.3,114.55,120.2,112
114.55,110,114.55,105
109.1,109.1,109.1,109.1
111.95,110.7,117,110.45
115.5,114.8,117,112.55
116,115,118,115
112.7,111.5,123,111.5
117.3,112.5,117.35,112
111.8,110,111.8,110
106.5,110.9,110.9,106.5
112,112.35,112.35,112
116.8,122.95,125,116.8
122.9,117,122.9,116.6
122.5,127,127,122.15
121.1,121.1,121.1,121
120.75,127.7,127.7,119.2
125.45,127.7,127.7,125.45
132,135.6,135.6,130.3
129.15,128.95,129.15,123.4
123,121.9,123,121.9
123.55,124.15,124.15,123.55
130,125.1,130,125.1
130.85,130.95,131,123.45
127.5,135,135,127.5
134.2,138,139,134
132.7,137.9,137.9,132.7
138,141,144.15,135
137.3,138,141.65,136.4
135.45,133.5,136,132
130.45,127.9,132.3,125
126,127,127,122.55
128.9,129.7,129.75,123.25
126,117.5,126,117.5
123.65,129,129,122.6
129,133.5,133.5,120.8
127.15,127.15,127.15,127.15
121.1,121.1,121.1,121.1
115.35,115.35,115.35,115.35
109.9,109.9,109.9,109.9
104.7,104.7,104.7,104.7
99.75,99,99.75,95.1
95,93,97.3,93
92.7,91,94,89.55
91,89.95,91.35,89.95
87,88.85,88.85,87
85,85,85,85
85.6,85.5,86,85.5
87.8,85,87.8,85
86,85,86,85
85,84,85,84
84,84,84,84
84,83,87,83
83.5,83.5,83.5,83.5
84,85,85,84
85,88,88,85
84,83.1,88.15,83.1
85.1,85.2,85.2,85.1
85,87.5,87.5,83.2
86.9,84.05,86.9,82.75
86,87.2,87.2,86
88,91.9,92.6,87
88.2,88.95,89,85
85.1,85,85.1,82.1
81.05,81.05,81.05,81.05
77.2,77,77.2,77
73.55,73.55,73.55,73.55
70.05,67.5,71,67.5
71,70.55,71.05,70.5
74,72.6,74.95,72.6
73.3,74.75,75,73.3
76.8,76.25,82.25,76.25
80.25,80.25,82.05,80.25
84.45,86.1,86.1,84.45
88.85,85.5,89.75,83.35
87.7,87.85,88.5,85
84.3,83.9,84.3,83.9
80.3,77.5,80.3,72.7
76.5,76.5,76.5,69.3
72.9,72.9,72.9,72.9
69.45,69.45,69.45,69.45
66.15,66.15,66.15,66.15
63,63,63,63
60,60,60,60
57.15,57.15,57.15,57.15
54.45,54.45,54.45,54.45
51.9,51,51.9,49
49.45,52.4,52.4,49.25
50,52.2,52.2,50
49.75,49.25,49.75,47.5
47.4,47.4,47.4,47.4
45.2,47.85,48.1,44.6
46,46,46,43.2
43.85,45.4,45.4,42.4
43.25,45.35,45.35,42.8
43.2,41.4,44.9,41.4
42.8,43.95,44.15,42.3
42.05,43.4,45.95,42
43.8,43.15,45.6,43.15
44.5,46.9,46.9,44.4
44.8,45.7,47.9,44.65
45.7,45.7,45.7,45.7
43.55,43.35,43.55,42
41.5,43.95,44,41
42,41.05,43.1,41
41.05,40,42.8,40
41.05,43,43,40.65
41.15,42.45,42.9,41.15
41.35,43.85,43.9,40.05
41.9,44.3,44.3,41.35
42.25,40.6,44.05,40.6
42.2,40.05,42.4,39.8
41.85,39,41.9,39
40.3,40.75,40.75,39.1
39,37.15,40.8,37.1
39,36.5,39.05,35.55
37.2,38.05,38.1,36.45
38.35,40.05,42,38.05
40,40,40,40
40,40,40,40
39.2,39.2,39.2,39.2
37.35,36,38.75,36
37.1,36.3,38.6,36
37,38.4,38.4,37
36.65,38,38,36.55
38.45,39.2,40,38.45
40.35,40.25,43.85,40.25
41.85,42,42,41.85
44,44,44,44
43.6,43.6,43.6,43.6
45.5,49,50,45.5
47.7,48.9,50.45,47.7
50,50,50,50
49.9,48,49.9,48
49.1,49.1,49.1,49.1
48.95,49.6,49.6,47.85
49.6,50.5,50.9,49.6
51.85,52.15,54.2,51.85
54.5,53.85,54.5,53.8
56.15,56.9,58,56.15
57.55,55.9,59,55.9
58.2,59.4,59.4,54.15
56.7,56.7,56.7,53.2
54,53.8,54,53.8
51.45,51.35,51.45,49.5
49,49,49,49
47.35,50.45,50.45,47.35
48.1,49.85,49.85,48.1
47.5,47.5,47.5,47.5
49.2,53.75,53.75,49.2
51.2,54.1,54.25,51.2
51.7,48.3,51.7,48.2
49.25,52.4,52.95,49.25
50.5,48,52.5,47.55
50,50.45,50.45,50
48.05,48.05,48.05,48
45.8,45.8,45.8,45.8
43.65,43.65,43.65,43.65
41.6,40,43.55,39.5
41.5,42.5,42.5,41.5
40.5,40.5,40.5,39.05
38.6,41.3,41.4,38.4
39.45,39.45,39.45,39.45
37.6,39.9,39.9,37.6
38,39.45,39.5,38
37.65,37.65,37.65,37.65
35.9,35.9,35.9,35.9
37.7,37.7,37.7,37.7
37.3,37.15,39.9,37.15
38,41.5,41.5,38
39.55,39.55,39.55,39.55
37.7,37.7,37.7,37.7
37.65,37.65,37.65,37.65
38.6,41,41.55,38.1
39.6,36.75,39.6,36.75
37.75,41.5,41.5,37.75
39.55,39.55,39.55,39.55
37.7,39,39.8,36.1
37.95,40.95,40.95,37.95
39,41.4,41.4,37.9
39.45,39.45,39.45,39.45
37.6,39.4,39.4,37.6
37.65,39.6,39.6,37.65
37.75,39.4,39.4,37.65
37.95,39.8,39.8,37.6
38.55,39,39.5,38.55
37.65,37.65,39,37.65
37.55,39.35,39.35,37.55
37.5,38,38,37.5
36.2,36.2,36.2,36.2
37.8,36.15,39.45,36.15
37.65,37.5,40.1,37.5
38.2,36.65,39,36.45
37.15,37,38.1,37
36.3,35.55,38.35,35.55
36.55,38,38.1,35.9
36.3,35.6,38,35.5
36.6,35,38.55,35
36.8,36.8,36.8,36.8
38.55,41.55,41.55,38.55
39.6,39.65,41,39.5
39.5,39,41,39
39.05,41.2,41.2,39.05
39.25,40.7,40.7,39.1
38.8,39.75,39.75,38.8
37.9,38.95,39.1,37.3
37.25,36.05,38.9,36.05
37.05,39.45,39.45,36.15
37.6,38.9,38.9,37.1
37.05,37.1,37.1,37.05
37.9,41.5,41.75,37.9
39.8,42.6,43.9,39.8
41.85,42.1,42.1,41.85
44,43.45,47.95,43.45
45.7,45.7,45.75,45.7
48.1,48.1,48.1,48.1
50.6,50.6,50.6,50.6
53.25,53.3,53.3,53.25
56,58.8,59,55.9
58.8,63.3,63.3,57.3
60.3,60.3,60.3,60.3
57.45,57.45,57.45,57.45
54.75,54.75,54.75,54.75
52.15,50.8,52.15,50.8
49.7,49.7,49.7,48.05
47.35,49,49,47.35
47.25,47.25,47.25,47.25
45,45,45,44.95
43.7,46,46.3,42.4
44.1,48,48.1,44.1
45.85,46.4,46.4,42.2
44.2,44.2,44.2,44.2
42.1,42.1,42.1,42.1
40.1,40.05,40.1,38.25
38.2,38.2,38.2,38.2
36.4,35.5,38.9,35.5
37.05,37.15,37.15,37.05
38.9,36,38.9,36
37.1,36.05,37.15,35.2
37.05,36.5,37.05,36.5
35.3,35.3,35.3,32.2
33.65,35.25,35.25,33
33.6,35.45,35.45,33.6
33.8,34.7,34.7,33.75
33.05,34.9,34.9,32.9
33.25,34.65,34.65,31.4
33,33.85,33.85,32.35
32.25,33,33,32
31.85,32,32,30.45
32,33.5,33.5,32
33.5,34,34,33.5
35,36,36.75,34.5
35,37,37,35
35.5,36,36,35.5
34.65,37.75,38,34.55
36.35,36.35,36.35,36.35
34.65,32.2,34.65,32.2
33,32.5,33.65,32.5
32.05,31.4,33,31.4
33,33,34,33
33.95,33.2,35,31.85
33.5,32.8,33.5,32.8
34.5,34.5,34.5,34.5
36.3,36.15,37.9,36.15
38.05,38.05,38.05,38.05
40,41.15,41.15,37.5
39.2,39.2,39.2,38.5
37.35,37.35,37.35,37.35
35.6,35.6,35.6,35.6
33.95,33.95,33.95,33.95
32.35,32.35,32.35,32.35
30.85,30.85,30.85,30.85
29.4,29.4,29.4,29.4
28,28,28,28
26.7,26.7,26.7,26.7
25.43,25.43,25.43,25.43
24.22,24.22,24.22,24.22
23.07,23.07,23.07,23.07
21.98,21.98,21.98,21.98
20.94,20.94,20.94,20.94
19.95,19.95,19.95,19.95
19,19,19,19
18.1,18.1,18.1,18.1
17.24,17.24,17.24,17.24
16.42,16.42,16.42,16.42
15.64,15.64,15.64,15.64
14.9,14.9,14.9,14.9
14.8,14.8,14.8,14.8
14.8,14.8,14.8,14.8
15.5,15.5,15.5,15.5
14.8,14.8,14.8,14.8
14.8,14.8,14.8,14.8
14.8,14.8,14.8,14.8
14.8,14.8,14.8,14.8
14.8,14.8,14.8,14.8
14.8,14.8,14.8,14.8
14.8,14.8,14.8,14.8
14.8,14.8,14.8,14.8
15.5,15.5,15.5,15.5
14.8,14.8,14.8,14.8
14.8,14.8,14.8,14.8
15.5,15.5,15.5,15.5
15.5,15.5,15.5,15.5
15.55,15.55,15.55,15.55
16.3,16.3,16.3,16.3
17.15,17.15,17.15,17.15
18,18,18,18
18.4,18.4,18.4,18.4
19.35,19.35,19.35,19.35
20.35,20.35,20.35,20.35
21.3,21.3,21.3,21.3
20.3,20.3,20.3,20.3
20.3,20.3,20.3,20.3
20.3,20.3,20.3,20.3
20.3,20.3,20.3,20.3
20.25,20.25,20.25,20.25
21.25,21.25,21.25,21.25
20.25,20.25,20.25,20.25
21.2,21.2,21.2,21.2
20.2,20.2,20.2,20.2
20.1,21,21,20.1
20.1,20.1,20.1,20.1
20.1,20.1,20.1,20.1
20,20,20,20
20.1,20.1,20.1,20.1
21,21,21,21
20,20,20,20
20,20,20,20
20,20,20,20
21,21,21,21
20,21.9,21.9,20
21,22.05,22.05,21
21,21,21,21
22,22,22,22
22,22,22,22
22,22,23.5,22
22.5,22.5,22.5,22.5
22.65,22.65,22.65,22.65
23.7,23.65,23.7,23.65
23.6,21.8,23.6,21.8
22.5,22.5,22.5,22.5
23.25,23.25,23.25,23.25
24.25,24.25,24.25,24.25
25.5,25.5,26.5,25.5
25.5,25.5,25.5,25.5
26.25,26,26.25,26
26,26,26,26
27,26.5,27,26.5
27,27,29,27
28,28,28,28
28.5,28.5,28.5,28.5
29.5,29.5,29.5,29.5
30.35,28.05,30.4,28.05
29.5,29.5,29.5,29.5
31,28.3,31,28.3
29.75,29.75,29.75,29.75
28.35,31.25,31.25,28.35
29.8,29.8,29.8,29.8
31.35,31.65,31.65,31.35
32.95,33,33,32.95
34.65,34.65,34.65,34.65
36.45,36.45,36.45,36.45
38.35,38.35,38.35,38.35
40.35,44.55,44.55,40.35
42.45,42.45,42.45,42.45
44.65,42.7,44.7,42.7
42.7,43.55,43.55,42.7
41.5,41.5,41.5,41.5
39.55,39.55,39.55,39.55
37.7,37.7,37.7,37.7
35.95,35.95,35.95,35.95
34.25,34.25,34.25,34.25
32.65,32.65,32.65,32.65
31.1,31.1,31.1,31.1
29.65,29.65,29.65,29.65
28.25,28.25,28.25,28.25
26.95,26.95,26.95,26.95
25.7,25.7,25.7,25.7
24.5,24.5,24.5,24.5
24.15,24.15,24.15,24.15
23,23,23,23
23.4,23.4,23.4,23.4
22.3,22.4,22.4,22.25
23.1,23.1,23.1,23.1
22,22,22,22
21.5,21.5,21.5,21.5
20.85,20.85,20.85,20.85
21.9,21.9,21.9,21.9
23,23,23,23
23.45,23.45,23.45,23.45
24.65,24.65,24.65,24.65
23.5,23.05,23.55,23.05
24.25,26.5,26.5,24.25
25.5,25.5,25.5,25.5
26.8,26.8,26.8,26.8
28.2,28.2,28.2,28.2
29.65,29.65,29.65,29.65
31.2,31.2,31.2,31.2
32.8,32.8,32.8,32.8
31.25,31.25,31.25,31.25
31.25,34.15,34.15,31.25
32.55,32.55,32.55,32.55
31,31,31,31
29.55,29.55,29.55,29.55
28.15,28.15,28.15,28.15
26.85,26.75,26.85,26.75
25.6,25.6,25.6,25.6
24.55,24.55,24.55,24.55
24.2,24.15,24.2,24.1
25,25,25,25
24.5,25.2,25.2,24.5
25.75,26.95,26.95,25.75
25.7,25.7,25.7,25.7
25.7,25.7,25.7,25.7
27.05,27.05,27.05,27.05
28.45,31.35,31.35,28.45
29.9,29.9,29.9,29.9
30.9,29.4,30.9,29.4
29.45,28.05,29.45,28.05
28.05,28.05,30.95,28.05
29.5,29.5,29.5,29.5
31,31,31,31
32.6,32.6,32.6,32.6
34.3,37.9,37.9,34.3
36.1,36.1,36.1,36.1
34.4,34.4,34.4,34.4
32.8,32.8,32.8,32.8
31.25,31.25,31.25,31.25
29.8,29.8,29.8,29.8
28.4,28.4,28.4,28.4
27.05,27.05,27.05,27.05
25.8,25.8,25.8,25.8
24.61,24.61,24.61,24.61
23.44,23.44,23.44,23.44
22.33,22.33,22.33,22.33
21.27,21.27,21.27,21.27
20.26,20.26,20.26,20.26
19.3,19.3,19.3,19.3
18.39,18.39,18.39,18.39
17.52,17.52,17.52,17.52
16.69,16.69,16.69,16.69
15.9,16.27,16.27,15.9
15.5,15.51,15.51,15.5
14.85,14.85,14.85,14.85
14.15,13.45,14.15,13.45
13.5,13.5,13.5,13.5
13.5,13.5,13.5,13.5
14.17,14.17,14.17,14.17
13.5,13.5,13.5,13.5
13.65,13.6,13.65,13.6
13,13,13,13
12.6,12.6,12.6,12.6
12,12,12,12
11.47,12.67,12.67,11.47
12.07,12.07,12.07,12.07
11.5,11.5,11.5,11.5
11.02,11.02,11.02,11.02
10.5,10.5,10.5,10.5
10,10,10,10
10,10,10,10
9.97,9.97,9.97,9.97
9.5,9.5,9.5,9.5
9.25,9.25,9.25,9.25
9,9,9,9
9.25,9.25,9.25,9.25
9.25,9.25,9.25,9.25
9.71,9.71,9.71,9.71
9.25,9.25,9.25,9.25
9.25,9.25,9.25,9.25
9.71,9.71,9.71,9.71
9.71,9.71,9.71,9.71
9.25,9.25,9.25,9.25
8.82,8.82,8.82,8.82
8.4,8.4,8.4,8.4
8,8,8,8
8.4,8.4,8.4,8.4
8.82,8.82,8.82,8.82
8.4,8.4,8.4,8.4
8,8,8,8
8.4,8.4,8.4,8.4
8.75,8.75,8.75,8.75
9,9,9,9
9.1,9.5,9.5,9.1
9.45,9.45,9.45,9.45
9,9,9,9
9,9.45,9.45,9
9,9.45,9.45,9
9.03,9.03,9.03,9.03
9.5,9.5,9.5,9.5
9.97,9.97,9.97,9.97
9.5,9.5,9.5,9.5
9.5,9.5,9.5,9.5
9.5,9.5,9.5,9.5
9.5,9.97,9.97,9.5
9.5,9.97,9.97,9.5
9.5,9.5,9.5,9.5
9.5,9.5,9.5,9.5
9.5,9.5,9.5,9.5
9.5,9.5,9.5,9.5
9.5,9.5,9.5,9.5
9.5,9.5,9.5,9.5
9.5,9.5,9.5,9.5
9.5,9.5,9.5,9.5
9.5,9.5,9.5,9.5
9.5,9.5,9.5,9.5
9.5,9.5,9.5,9.5
9.5,9.5,9.5,9.5
9.5,9.5,9.5,9.5
9.5,9.5,9.5,9.5
9.5,9.5,9.5,9.5
9.5,9.5,9.5,9.5
9.5,9.5,9.5,9.5
9.5,9.5,9.5,9.5
9.5,9.5,9.5,9.5
9.5,9.5,9.5,9.5
9.5,9.5,9.5,9.5
9.5,9.5,9.5,9.5
9.75,9.75,9.75,9.75
9.6,9.6,9.6,9.6
10,10,10,10
9.65,9.65,9.65,9.65
10.1,10.1,10.1,10.1
10.1,10.1,10.1,10.1
10.1,10.1,10.1,10.1
10.1,10.1,10.1,10.1
10.1,10.1,10.1,10.1
10,10,10,10
10.5,10.5,10.5,10.5
10.5,10.5,10.5,10.5
10.5,10.5,10.5,10.5
10.5,10.5,10.5,10.5
10.5,10.5,10.5,10.5
10.5,10.5,10.5,10.5
10.5,10.5,10.5,10.5
10.5,10.5,10.5,10.5
10.55,10.55,10.55,10.55
10.5,10.5,10.5,10.5
10.5,10.5,10.5,10.5
10.5,10.5,10.5,10.5
10.5,10.5,10.5,10.5
10.5,10.5,10.5,10.5
11.02,11.02,11.02,11.02
10.5,10.5,10.5,10.5
10.5,10.95,10.95,10.5
10.93,10.93,10.93,10.93
11.5,11.5,11.5,11.5
11.28,11.28,11.28,11.28
10.75,10.75,10.75,10.75
10.75,10.75,10.75,10.75
10.75,10.75,10.75,10.75
10.75,10.75,10.75,10.75
10.55,10.55,10.55,10.55
10.75,10.75,10.75,10.75
10.75,10.75,10.75,10.75
10.75,10.75,10.75,10.75
11,11.5,11.5,11
11,11,11,11
11.52,11.5,11.55,11.5
11,11,11,11
11.07,11.07,11.07,11.07
11.65,11.65,11.65,11.65
12.25,12.25,12.25,12.25
12.8,12.8,12.8,12.8
12.75,12.75,12.75,12.75
13.4,13.4,13.4,13.4
14.08,14.08,14.08,14.08
14.8,14.8,14.8,14.8
15.55,15.55,15.55,15.55
14.9,14.9,14.9,14.9
15.4,15.4,15.5,15.4
17,14.25,17,14.25
15.5,15.5,15.5,15.5
17,18,18,17
18.5,18,18.5,18
17.9,17.95,18.1,16
17.25,17.25,17.25,17.25
16.25,16.45,16.45,16.25
17.52,17.52,17.52,17.52
15.93,15.93,15.93,15.93
14.49,14.49,14.49,14.49
13.18,13.18,13.18,13.18
11.99,11.99,11.99,11.99
10.9,11,11,10.9
10.11,10.11,10.11,10.11
9.2,9.2,9.2,9.2
8.41,8.41,8.41,8.41
7.65,7.65,7.65,7.65
8.45,8.45,8.45,8.45
8,9.4,9.4,8
8.6,8.6,8.6,8.6
9.5,9.5,9.5,9.5
9.1,9.1,9.1,9.1
9.65,10.05,10.05,9.65
10.5,11.66,11.66,10.5
10.6,11,11,10.6
10.3,10.5,11.5,10.3
10.5,11,11.05,10.3
11,10.5,11,10.5
9.24,9,9.24,9
7.7,7.7,7.7,7.7
8,8.1,8.1,8
7.5,7.6,7.6,7.5
7,7,7,7
6.9,6.9,6.9,6.9
7.6,7.6,7.6,7.6
7.05,6,7.1,6
6.5,6.5,6.5,6.5
7.12,7.12,7.12,7.12
6.5,6.5,6.5,6.5
6.5,6.5,6.5,6.5
6,6.1,6.1,6
6.5,6.5,6.5,6.5
7.09,7.09,7.09,7.09
6.5,6.5,6.5,6.5
7,7,7,7
7.7,7.7,7.7,7.7
7.1,7.05,7.1,7.05
6.5,6.5,6.5,6.5
7.01,7.1,7.1,7
7.7,7.7,7.7,7.7
8.5,8.5,8.5,8.5
7.8,7.8,7.8,7.8
7.1,7.1,7.1,7.1
7.82,7.82,7.82,7.82
8.68,8.68,8.68,8.68
7.9,7.9,7.9,7.9
8.76,8.76,8.76,8.76
9.73,9.73,9.73,9.73
10.8,9.36,10.8,9.36
10.39,10.39,10.39,10.39
10.38,10.38,10.38,10.38
8.74,7,8.74,7
7.29,7.29,7.29,7.29
6.1,6.1,6.11,6.1
5.1,6.24,6.24,5.05
5.2,5.2,5.2,5.2
4.34,4.34,4.34,4.34
3.62,3.62,3.62,3.62
3.02,3.02,3.02,3.02
2.52,2.52,2.52,2.52
2.1,2.25,2.25,2.1
2.05,2.05,2.05,2.05
2.5,2.5,2.5,2.5
3,3,3,3
2.8,2.8,2.8,2.8
3,3,3,3
2.81,2.81,2.81,2.81
3.5,3.5,3.5,3.5
4,4,4,4
3.5,3.5,3.5,3.5
3.5,3.5,3.5,3.5
3.5,3.5,3.5,3.5
3.5,3.5,3.5,3.5
3.5,3.5,3.5,3.5
4.05,4.05,4.05,4.05
4,4,4,4
5,5,5,5
5,5,5,5
5,5,5,5
5,5,5,5
5,5,5,5
5.2,5.2,5.2,5.2
5,5,5,5
5.05,5.05,5.05,5.05
5,5,5,5
5,5,5,5
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
7,7,7,7
6,6,6,6
6.1,6,6.1,6
6,6.05,6.05,6
7,7,7,7
7,7,7,7
7,7,7,7
7,7,7,7
7,7,7,7
7,7,7,7
7,7,7,7
7,7,7,7
7,6.75,7,6.75
7,7,7,7
6.1,6.05,6.1,6
7,7,7,7
7,7,7,7
7,7,7,7
7,7,7,7
7.45,7.45,7.45,7.45
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
7,7,7,7
6.1,6.1,6.1,6.1
7.45,7.45,7.45,7.45
6,6,6,6
6,6,6,6
6,6,6,6
6,6.8,6.8,6
7,7,7,7
6.5,6.5,6.5,6.5
6,6,6,6
6,6,6.5,6
6,6.2,6.2,6
6.1,6.1,6.1,6.1
6,6,6,6
7,6.5,7,6.5
7.1,7.1,7.1,7.1
7.4,7.5,7.5,7.25
6.05,7.3,7.3,6.05
6.05,6.05,6.05,6.05
6.05,6.55,6.55,6.05
6.05,6.05,6.05,6
7.95,7.95,7.95,7.95
7.25,7.25,7.25,7.25
7,7,7,7
7.4,6.5,7.4,6.5
7.25,7.25,7.25,7.25
6.05,6.05,6.05,6.05
6,6,6,6
7,6.1,7,6
6,6,6,6
6,7.25,7.25,6
6.25,5,6.25,5
5.5,5.5,5.5,5.5
5,5,5,5
5,5,5,5
5.05,5.05,5.05,5.05
5.5,5,5.5,5
5,5,5,5
5.05,5,5.05,5
5,5.05,5.05,5
6.25,5.55,6.5,5.55
5.55,5.55,5.55,5.55
5.75,5.75,5.75,5.75
5.5,5.5,5.5,5.5
7.25,7.25,7.25,7.25
8,8.85,8.85,7.15
8.9,8,8.9,8
9.7,8.2,10,8.2
8,8,8,8
6,6,6,6
5,5,5,5
6.8,6.8,6.8,6.8
6.8,6.8,6.8,6.8
9,10,10,9
10.45,10.45,10.45,10.45
7,7,7,7
8.8,8.8,8.8,8.8
5.1,5.1,5.1,5.1
6,6,6,6
6,6.1,6.1,6
5,5,5,5
5,5,5,5
5,5,5,5
5,5,5,5
5.05,5.05,5.05,5.05
5,5,5,5
5,5,5,5
5.5,5,5.5,5
5,5,5,5
5,5,5,5
5.05,5.05,5.05,5.05
5,5,5,5
5.25,5.25,5.25,5.25
5.8,5,5.8,5
5,5,5,5
5,5,5,5
5,5,5,5
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6.05,6.3,6
5,5,5,5
7,7,7,7
9,8,9,8
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6.05,6
6.05,6.05,6.05,6.05
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6.05,6,6.05,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6.1,6.1,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6.05,6.95,6.95,6.05
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6.1,6.1,6.1,6.1
6.1,6.1,6.1,6.1
6.1,6.1,6.1,6.1
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
7,7,7,7
6,6,6,6
6,6,6,6
6,6,6,6
6.5,6.5,6.5,6.5
6,6,6.25,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6.05,6.05,6.05,6.05
6.05,6.05,6.05,6.05
7,6.75,8.85,6.75
6,6,6,6
6,6,6,6
6,6.1,6.1,6
6.5,6,6.95,6
6.05,6.05,6.05,6.05
6.5,6.05,6.5,6
6.5,7,7,6.5
6.05,7,7,6.05
7,7,7,7
7.5,7.5,7.5,7.5
6.5,7,7,6.5
7,6,7,6
7.05,7,7.1,7
6,6.05,6.05,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
7,7,7,7
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,4,6,4
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6.05,6.05,6
6.05,6.05,6.05,6.05
6,6,6,6
6,6,6,6
6.25,6.05,6.25,6.05
6,6,6,6
6.05,6.05,6.05,6.05
6.2,6,6.5,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6.25,6.25,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6.2,6.25,6.25,6.2
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6.25,6.25,6.25,6.25
6.25,6,6.25,6
6,6,6,6
6.25,6.25,6.25,6.25
6,6,6,6
6,6,6,6
6.25,6,6.25,6
6,6,6,6
6,6,6,6
6,6,6.25,6
6,6,6,6
6.5,6,6.5,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6.5,6.5,6.5,6.5
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6,6.25,6
6,6.5,6.5,6
6.25,6.25,6.25,6.25
6.25,6.5,6.5,6.25
6.75,6.75,6.75,6.75
6,6,6,6
6.5,6.5,6.5,6.5
6,6,6,6
6.1,6.1,6.1,6.1
6.05,6.45,6.45,6.05
6,6.1,6.1,6
6,6,6,6
6,6,6,6
6,6,6.5,6
6,6,6,6
6.5,6.5,6.5,6.5
6.5,6.5,6.7,6.5
6.5,6.5,6.5,6.5
7,7,7,7
6.5,6.5,6.5,6.5
6.5,6.5,6.5,6.5
6.5,6.5,6.5,6.5
6.6,6.6,6.65,6.55
6.5,6.45,6.5,6.45
6.5,6.55,6.55,6.5
6.5,6.5,6.5,6.5
6.4,6.6,6.6,6.4
6.75,6.1,6.95,6.1
6.4,6.45,6.5,6.4
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6.1,6.1,6.1,6.1
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6.1,6.1,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6.1,6.1,6
6,6,6,6
6,6,6,6
6,6,6.5,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6.1,6,6.1,6
6,6,6.1,6
6,6,6,6
6.25,6.25,6.25,6.25
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6.5,6.5,6.5,6.5
5.5,6.5,6.5,5.5
6.5,6.5,6.5,6.5
6.5,6.5,6.5,6.5
6.5,6.5,6.5,6.5
6.5,6.5,6.5,6.5
6.5,6.5,6.5,6.5
6.5,6.75,6.75,6.5
6.5,6.5,6.5,6.5
6.5,6.5,6.5,6.5
